,ContactId,FirstName,LastName,FullName,DateOfBirth,Gender,EMail,Telephone,PostCode,StreetAddress,City,State,Country,CreatedOn,Headshot,Loyalty Tier,Email Subscriber,Income,Occupation,CustomerSatisfaction,LoyaltyId,RewardPoints,CreditCard
4579,CNTID_5579,Barbara,Barlau,Burbara Barlau,17-08-1998,Female,barbara_barlau@barrltd.com,001-313-675-0700x2955,,,,,,08-06-2017,,,,,,,LOYID_5579,244.0,Yes
4580,CNTID_5580,Laura,Bratek,Laura Bratek,06-12-2004,Female,laura_bratek@frazierjacobson.com,520-655-1278,,,,,,15-12-2018,,,,,,,LOYID_5580,183.0,Yes
4581,CNTID_5581,Kimberly,Edler,Kimberly Edler,13-08-2016,Female,kimberly_edler@warrenltd.com,931.755.2363,,,,,,08-05-2017,,,,,,,LOYID_5581,131.0,No
4582,CNTID_5582,Carol,Craighead,Carol Craighead,04-12-2005,Female,carol_craighead@birdandsons.com,(736)291-7133x279,,,,,,22-05-2018,,,,,,,LOYID_5582,244.0,Yes
4583,CNTID_5583,Nancy,Brenner,Nancy Brenner,06-06-1986,Female,nancy_brenner@hardingmckinney.com,488-543-0293,,,,,,05-01-2017,,,,,,,LOYID_5583,207.0,No
4584,CNTID_5584,Michelle,Eichorn,Eichorn Michelle,14-09-2011,Female,michelle_eichorn@johnsonjohnsonandthompson.com,380.398.0016,,,,,,24-10-2018,,,,,,,LOYID_5584,138.0,No
4585,CNTID_5585,Karen,Demonte,Karen Demonte,12-08-1986,Female,karen_demonte@sandovalrobertsonandstewart.com,-4703,,,,,,16-09-2018,,,,,,,LOYID_5585,67.0,Yes
4586,CNTID_5586,Nancy,Stoltzfus,Nancy Stoltzfus,19-06-2018,Female,nancy_stoltzfus@pierceinc.com,623-753-7080x743,,,,,,05-08-2017,,,,,,,LOYID_5586,105.0,No
4587,CNTID_5587,Sharon,Swinton,Sharon Swinton,06-09-1985,Female,sharon_swinton@parksgroup.com,258-962-3008x33933,,,,,,21-09-2018,,,,,,,LOYID_5587,123.0,Yes
4588,CNTID_5588,Michelle,Mayans,Michelle Mayans,20-01-1971,Female,michelle_mayans@cruzmooreandpaul.com,045-763-3051,,,,,,15-02-2017,,,,,,,LOYID_5588,165.0,Yes
4589,CNTID_5589,Betty,Meigs,Betty Meigs,30-06-1976,Female,betty_meigs@thomasllc.com,664.322.9799x90058,,,,,,17-11-2018,,,,,,,LOYID_5589,55.0,No
4590,CNTID_5590,Patricia,Turro,Patricia Turro,28-12-2011,Female,patricia_turro@mooremedina.com,(200)542-9249x47397,,,,,,21-06-2018,,,,,,,LOYID_5590,276.0,Yes
4591,CNTID_5591,Barbara,Patch,Barbara Patch,17-08-1971,Female,barbara_patch@adamssimmons.com,464-570-2863x673,,,,,,02-10-2017,,,,,,,LOYID_5591,132.0,Yes
4592,CNTID_5592,Barbara,Marcinkowski,Barbara Marcinkowski,30-09-2005,Female,barbara_marcinkowski@robertspetersonandrobinson.com,383-694-9588x8706,,,,,,27-05-2018,,,,,,,LOYID_5592,188.0,No
4593,CNTID_5593,Carol,Borr,Carol Borr,26-03-1975,Female,carol_borr@penningtonmcculloughandhutchinson.com,341.714.5556,,,,,,09-04-2017,,,,,,,LOYID_5593,198.0,Yes
4594,CNTID_5594,Donna,Plotz,Plotz Donna,04-02-1991,Female,donna_plotz@williamscastillo.com,(755)115-9812,,,,,,04-02-2018,,,,,,,LOYID_5594,194.0,No
4595,CNTID_5595,Linda,Schou,Linda Schou,21-10-2006,Female,linda_schou@watsonhowardandpatel.com,(369)580-2213x15237,,,,,,12-12-2017,,,,,,,LOYID_5595,160.0,Yes
4596,CNTID_5596,Linda,Arfman,Linda Arfman,20-10-2012,Female,linda_arfman@bowmanplc.com,001-668-727-8877x30387,,,,,,19-01-2017,,,,,,,LOYID_5596,242.0,No
4597,CNTID_5597,Elizabeth,Gallen,Elizabeth Gallen,14-06-2005,Female,elizabeth_gallen@brookscowan.com,001-349-731-5660,,,,,,10-06-2017,,,,,,,LOYID_5597,191.0,Yes
4598,CNTID_5598,Patricia,Calabro,Patricia Calabro,28-12-1980,Female,patricia_calabro@masonandsons.com,001-374-168-5223,,,,,,03-01-2018,,,,,,,LOYID_5598,45.0,No
4599,CNTID_5599,Sharon,Pinckard,Sharon Pinckard,27-04-2001,Female,sharon_pinckard@munozandsons.com,792-425-9888x422,,,,,,01-06-2017,,,,,,,LOYID_5599,109.0,No
4600,CNTID_5600,Mary,Ivaska,Mary Ivaska,04-04-1980,Female,mary_ivaska@williamsscottandhammond.com,557-900-1417x406,,,,,,22-02-2018,,,,,,,LOYID_5600,180.0,No
4601,CNTID_5601,Dorothy,Needy,Needy Dorothy,13-02-1973,Female,dorothy_needy@nicholsgroup.com,517-452-1895,,,,,,31-03-2017,,,,,,,LOYID_5601,166.0,Yes
4602,CNTID_5602,Lisa,Gagon,Lisa Gagon,14-03-2007,Female,lisa_gagon@hernandezllc.com,001-141-326-7816,,,,,,07-12-2018,,,,,,,LOYID_5602,108.0,No
4603,CNTID_5603,Mary,Lehner,Mary Lehner,07-06-1990,Female,mary_lehner@browngarcia.com,6374294221,,,,,,06-07-2018,,,,,,,LOYID_5603,166.0,No
4604,CNTID_5604,Michelle,Taitt,Michelle Taitt,31-10-1981,Female,michelle_taitt@martininc.com,(969)471-8772x257,,,,,,05-07-2017,,,,,,,LOYID_5604,199.0,Yes
4605,CNTID_5605,Betty,Kelln,Betty selln,29-03-2005,Female,betty_kelln@valdezmorgan.com,(020)719-0209x44401,,,,,,19-06-2017,,,,,,,LOYID_5605,206.0,No
4606,CNTID_5606,Barbara,Yeargain,Barbara Yeargain,02-02-1973,Female,barbara_yeargain@watsonltd.com,001-668-435-7970x633,,,,,,27-03-2018,,,,,,,LOYID_5606,84.0,No
4607,CNTID_5607,Carol,Rigatti,Carol Rigatti,02-07-1976,Female,carol_rigatti@changjuarez.com,001-940-667-8997x7197,,,,,,08-11-2017,,,,,,,LOYID_5607,105.0,No
4608,CNTID_5608,Sarah,Pruden,Sawah Pruden,13-06-2012,Female,sarah_pruden@clarkgreen.com,(975)909-3009x420,,,,,,05-10-2018,,,,,,,LOYID_5608,289.0,Yes
4609,CNTID_5609,Carol,Roark,Carol Roark,08-08-1987,Female,carol_roark@andrewsltd.com,(760)253-4342,,,,,,17-07-2017,,,,,,,LOYID_5609,91.0,Yes
4610,CNTID_5610,Margaret,Kornreich,Kornreich Margaret,03-08-1982,Female,margaret_kornreich@morsechambersandmendez.com,579.850.7838x148,,,,,,13-03-2017,,,,,,,LOYID_5610,208.0,No
4611,CNTID_5611,Nancy,Baumhoer,Nancy Baumhoer,14-05-1975,Female,nancy_baumhoer@nguyenltd.com,-8882,,,,,,28-09-2018,,,,,,,LOYID_5611,198.0,Yes
4612,CNTID_5612,Margaret,Orr,Margaret Orr,11-05-2011,Female,margaret_orr@mcintyrewardandmorse.com,(966)492-1383,,,,,,20-11-2018,,,,,,,LOYID_5612,226.0,Yes
4613,CNTID_5613,Donna,Scholle,Donna Schovle,12-11-2008,Female,donna_scholle@jenkinsandsons.com,+1-764-237-9088x714,,,,,,02-05-2018,,,,,,,LOYID_5613,287.0,Yes
4614,CNTID_5614,Sandra,Burfield,Sandra Burfield,01-06-1986,Female,sandra_burfield@kellypageandclark.com,+1-839-844-8993x73300,,,,,,25-12-2017,,,,,,,LOYID_5614,290.0,No
4615,CNTID_5615,Donna,Trudgeon,Donna Trudgeon,15-05-1973,Female,donna_trudgeon@roachllc.com,(789)977-3599,,,,,,01-11-2018,,,,,,,LOYID_5615,167.0,Yes
4616,CNTID_5616,Margaret,Genzel,Margaret Genzel,08-12-2001,Female,margaret_genzel@huangdouglas.com,001-788-076-4331x9259,,,,,,21-03-2018,,,,,,,LOYID_5616,72.0,Yes
4617,CNTID_5617,Lisa,Mouw,Lisa Mouw,24-01-1982,Female,lisa_mouw@wrightgraves.com,878.903.7207x349,,,,,,10-03-2017,,,,,,,LOYID_5617,39.0,Yes
4618,CNTID_5618,Sandra,Cimeno,Sandpa Cimeno,18-01-1991,Female,sandra_cimeno@schaeferhenson.com,220-216-1336,,,,,,02-07-2018,,,,,,,LOYID_5618,54.0,Yes
4619,CNTID_5619,Jennifer,Zener,Jynnifer Zener,25-09-1975,Female,jennifer_zener@wagnerinc.com,539-337-7999,,,,,,08-02-2017,,,,,,,LOYID_5619,38.0,Yes
4620,CNTID_5620,Susan,Brumbelow,Brumbelow Susan,18-08-1996,Female,susan_brumbelow@petersongroup.com,001-660-398-3022x291,,,,,,30-08-2017,,,,,,,LOYID_5620,28.0,No
4621,CNTID_5621,Patricia,Harrold,Patricia Harrold,19-01-2010,Female,patricia_harrold@gonzalezschmidt.com,837.329.4410,,,,,,22-10-2017,,,,,,,LOYID_5621,251.0,No
4622,CNTID_5622,Margaret,Auiles,Margaret Auiles,04-04-1997,Female,margaret_auiles@washingtoninc.com,1140338811,,,,,,30-08-2018,,,,,,,LOYID_5622,212.0,No
4623,CNTID_5623,Linda,Monachino,Linda Monachino,06-07-2008,Female,linda_monachino@rodriguezcarlson.com,+1-992-622-5959x91961,,,,,,09-02-2018,,,,,,,LOYID_5623,37.0,No
4624,CNTID_5624,Laura,Slappy,Laura Slappy,05-12-1992,Female,laura_slappy@boonellc.com,(618)284-4333x11462,,,,,,06-06-2017,,,,,,,LOYID_5624,164.0,No
4625,CNTID_5625,Maria,Bowle,Bowle Maria,09-11-1981,Female,maria_bowle@chanwhiteandbishop.com,+1-989-399-7078x88840,,,,,,26-09-2017,,,,,,,LOYID_5625,122.0,Yes
4626,CNTID_5626,Patricia,Divens,Patricia Divens,30-01-1973,Female,patricia_divens@cabreraandsons.com,+1-422-857-1814x5907,,,,,,09-04-2017,,,,,,,LOYID_5626,21.0,Yes
4627,CNTID_5627,Laura,Polidori,Laura Polidori,19-01-1990,Female,laura_polidori@jonesmorrison.com,306-568-2012x6943,,,,,,10-05-2018,,,,,,,LOYID_5627,234.0,No
4628,CNTID_5628,Nancy,Valeriani,Nancv Valeriani,28-02-1974,Female,nancy_valeriani@grantplc.com,(347)886-0768x1517,,,,,,02-08-2017,,,,,,,LOYID_5628,19.0,No
4629,CNTID_5629,Sharon,Goza,Sharon Goxa,02-02-1981,Female,sharon_goza@connerltd.com,046.650.2505x2971,,,,,,18-01-2018,,,,,,,LOYID_5629,158.0,No
4630,CNTID_5630,Karen,Daft,Karen Daft,26-05-1973,Female,karen_daft@hernandezbarnes.com,(020)751-3854,,,,,,17-05-2018,,,,,,,LOYID_5630,117.0,Yes
4631,CNTID_5631,Patricia,Dub,Patricia Dub,28-04-2004,Female,patricia_dub@scottltd.com,001-955-719-2188x611,,,,,,04-06-2017,,,,,,,LOYID_5631,242.0,Yes
4632,CNTID_5632,Helen,Leconey,Helen Leconey,22-03-1980,Female,helen_leconey@waltonllc.com,681-006-7981x865,,,,,,14-09-2017,,,,,,,LOYID_5632,106.0,Yes
4633,CNTID_5633,Sarah,Flourney,Sarah Flourney,20-05-1985,Female,sarah_flourney@fowlerguzmanandlee.com,(930)573-0591,,,,,,29-07-2017,,,,,,,LOYID_5633,174.0,No
4634,CNTID_5634,Ruth,Simard,Simard Ruth,29-08-2011,Female,ruth_simard@hollandllc.com,007-323-2413,,,,,,09-07-2017,,,,,,,LOYID_5634,123.0,No
4635,CNTID_5635,Patricia,Hissam,Patricia Hissam,26-09-2007,Female,patricia_hissam@martinezbrownandgates.com,982.772.6648,,,,,,20-01-2017,,,,,,,LOYID_5635,157.0,No
4636,CNTID_5636,Kimberly,Koczur,Kimberly Koczur,23-12-1998,Female,kimberly_koczur@sanchezatkins.com,001-754-539-5445x56332,,,,,,23-07-2018,,,,,,,LOYID_5636,105.0,No
4637,CNTID_5637,Sharon,Obray,Obray Sharon,06-12-1980,Female,sharon_obray@morrisgoodman.com,275.239.6509x21833,,,,,,04-08-2018,,,,,,,LOYID_5637,118.0,Yes
4638,CNTID_5638,Betty,Mingee,Betty Mingee,24-09-1982,Female,betty_mingee@durhamrosario.com,001-531-922-5763x98143,,,,,,08-09-2017,,,,,,,LOYID_5638,193.0,Yes
4639,CNTID_5639,Sarah,Hancey,Hancey Sarah,13-11-1997,Female,sarah_hancey@vargasreynolds.com,001-594-095-4437x1725,,,,,,06-06-2017,,,,,,,LOYID_5639,192.0,Yes
4640,CNTID_5640,Maria,Waldhoff,Maria Waldhoff,01-10-2009,Female,maria_waldhoff@liltd.com,323-587-1612x660,,,,,,05-06-2017,,,,,,,LOYID_5640,214.0,Yes
4641,CNTID_5641,Barbara,Seiber,Barbara Seiber,19-08-1986,Female,barbara_seiber@westmacias.com,730-476-9982x75504,,,,,,16-03-2017,,,,,,,LOYID_5641,104.0,No
4642,CNTID_5642,Betty,Gowing,Betty Gowing,25-02-2003,Female,betty_gowing@thomaslarsenandbest.com,001-993-092-8444x053,,,,,,12-04-2018,,,,,,,LOYID_5642,20.0,Yes
4643,CNTID_5643,Sarah,Mcclish,Sarah occlish,12-02-1992,Female,sarah_mcclish@gibsonbennett.com,533-442-6586,,,,,,25-06-2017,,,,,,,LOYID_5643,44.0,Yes
4644,CNTID_5644,Susan,Matison,Matison Susan,17-11-2012,Female,susan_matison@lopezmorrisonandmccarty.com,(360)232-1406x0638,,,,,,06-03-2018,,,,,,,LOYID_5644,105.0,No
4645,CNTID_5645,Nancy,Claborn,Nancy Claborn,18-06-1988,Female,nancy_claborn@goodwinclarkandwu.com,+1-618-564-0352x4180,,,,,,14-01-2017,,,,,,,LOYID_5645,158.0,Yes
4646,CNTID_5646,Laura,Eisele,Laura Eisele,15-08-1988,Female,laura_eisele@martinezguerraandwinters.com,443.859.8489,,,,,,18-06-2018,,,,,,,LOYID_5646,274.0,Yes
4647,CNTID_5647,Karen,Tennille,Karen Tennimle,20-12-2001,Female,karen_tennille@claytonsmithandflores.com,293.980.0182x4454,,,,,,18-08-2017,,,,,,,LOYID_5647,89.0,Yes
4648,CNTID_5648,Sharon,Terrebonne,Sharon Terrebonne,03-05-2012,Female,sharon_terrebonne@martinjordan.com,466-690-7310x54600,,,,,,19-08-2017,,,,,,,LOYID_5648,117.0,Yes
4649,CNTID_5649,Patricia,Krag,Krag Patricia,28-11-1996,Female,patricia_krag@reyesparkerandstephens.com,+1-229-257-3658x50424,,,,,,12-03-2018,,,,,,,LOYID_5649,267.0,No
4650,CNTID_5650,Nancy,Cuzco,Nancy Cuzco,01-05-1991,Female,nancy_cuzco@fullerthompson.com,411-430-0607x12904,,,,,,29-07-2017,,,,,,,LOYID_5650,14.0,No
4651,CNTID_5651,Jennifer,Casanova,Jennifer Casanova,08-09-1973,Female,jennifer_casanova@chapmanorozco.com,-7928,,,,,,01-04-2017,,,,,,,LOYID_5651,186.0,Yes
4652,CNTID_5652,Barbara,Griffey,Griffey Barbara,14-10-2009,Female,barbara_griffey@grantplc.com,722-726-6424,,,,,,24-10-2017,,,,,,,LOYID_5652,116.0,Yes
4653,CNTID_5653,Helen,Verrecchia,Verrecchia Helen,19-04-1993,Female,helen_verrecchia@lopezandsons.com,951-643-3083x711,,,,,,08-05-2017,,,,,,,LOYID_5653,293.0,No
4654,CNTID_5654,Sharon,Shultz,Sharon Shultz,01-04-2008,Female,sharon_shultz@thomasallen.com,001-842-028-5362x07025,,,,,,13-02-2018,,,,,,,LOYID_5654,105.0,Yes
4655,CNTID_5655,Jennifer,Vandeveer,Vandeveer Jennifer,03-06-2008,Female,jennifer_vandeveer@mcintyreandsons.com,004-297-3034x8464,,,,,,17-02-2017,,,,,,,LOYID_5655,201.0,Yes
4656,CNTID_5656,Linda,Antona,Linda Antona,12-11-1999,Female,linda_antona@thomasraymond.com,(585)354-8829,,,,,,15-05-2018,,,,,,,LOYID_5656,152.0,No
4657,CNTID_5657,Maria,Bailard,Maria Bailard,31-07-2010,Female,maria_bailard@floresltd.com,243.040.1986,,,,,,05-07-2018,,,,,,,LOYID_5657,164.0,Yes
4658,CNTID_5658,Sarah,Sojo,Sarah Sojo,27-02-1975,Female,sarah_sojo@sandovalzamoraandkey.com,723-847-6980x4205,,,,,,29-08-2018,,,,,,,LOYID_5658,24.0,No
4659,CNTID_5659,Laura,Goodridge,Laura Goodridge,15-08-2004,Female,laura_goodridge@martinezltd.com,573-442-8425x737,,,,,,30-09-2018,,,,,,,LOYID_5659,30.0,Yes
4660,CNTID_5660,Margaret,Simkowitz,Margaret Simkowitz,25-10-1976,Female,margaret_simkowitz@nguyenhanson.com,4469035725,,,,,,17-01-2017,,,,,,,LOYID_5660,268.0,No
4661,CNTID_5661,Helen,Duitscher,Helen Duitscder,15-08-1979,Female,helen_duitscher@snyderyoungandluna.com,(599)150-2422x63849,,,,,,07-02-2017,,,,,,,LOYID_5661,92.0,No
4662,CNTID_5662,Barbara,Faure,Barbara Faure,25-10-2006,Female,barbara_faure@youngmontoyaandwood.com,001-222-875-0251x7125,,,,,,09-05-2018,,,,,,,LOYID_5662,179.0,No
4663,CNTID_5663,Sandra,Mushett,Sandra Mushett,16-08-1981,Female,sandra_mushett@suttonandsons.com,+1-037-323-3317x5871,,,,,,06-05-2017,,,,,,,LOYID_5663,207.0,No
4664,CNTID_5664,Karen,Gershkovich,Karen Gerkhkovich,03-09-1995,Female,karen_gershkovich@younginc.com,(908)469-9489,,,,,,26-09-2017,,,,,,,LOYID_5664,173.0,No
4665,CNTID_5665,Sharon,Syrstad,Sharon Syrstad,21-08-2004,Female,sharon_syrstad@crosbyleeandhorton.com,326.803.2132x581,,,,,,22-04-2018,,,,,,,LOYID_5665,89.0,Yes
4666,CNTID_5666,Elizabeth,Storti,Elizabeth Storti,18-10-1993,Female,elizabeth_storti@mirandamaddox.com,+1-113-684-2410x74468,,,,,,20-04-2017,,,,,,,LOYID_5666,240.0,No
4667,CNTID_5667,Patricia,Utvik,Utvik Patricia,13-06-2013,Female,patricia_utvik@wanghicks.com,952.707.6123x158,,,,,,19-07-2018,,,,,,,LOYID_5667,248.0,No
4668,CNTID_5668,Mary,Osako,Mary Osako,09-01-2010,Female,mary_osako@dominguezltd.com,392.127.8034x65202,,,,,,24-12-2017,,,,,,,LOYID_5668,148.0,Yes
4669,CNTID_5669,Susan,Strachan,Susan Strachan,01-01-1991,Female,susan_strachan@millerpham.com,9043869609,,,,,,14-01-2018,,,,,,,LOYID_5669,46.0,No
4670,CNTID_5670,Donna,Goehl,Donna Goehl,11-04-2018,Female,donna_goehl@mcdonaldthompsonandwilkinson.com,011-468-7510,,,,,,24-11-2018,,,,,,,LOYID_5670,164.0,No
4671,CNTID_5671,Carol,Dufort,Carol Dufort,01-02-1969,Female,carol_dufort@johnsonsmall.com,(391)346-2577x7559,,,,,,01-04-2017,,,,,,,LOYID_5671,126.0,Yes
4672,CNTID_5672,Barbara,Spidle,Barbara Spidle,17-07-2002,Female,barbara_spidle@mcneilcraigandjenkins.com,(077)294-7792x1983,,,,,,28-02-2018,,,,,,,LOYID_5672,92.0,Yes
4673,CNTID_5673,Mary,Hammack,Mary Hammack,03-12-2003,Female,mary_hammack@wellswhiteandlester.com,001-903-831-7458x292,,,,,,13-07-2017,,,,,,,LOYID_5673,105.0,Yes
4674,CNTID_5674,Ruth,Nuzum,Ruth Nuzum,25-03-1999,Female,ruth_nuzum@bowmandukeanddawson.com,955-842-2801x27931,,,,,,19-05-2017,,,,,,,LOYID_5674,117.0,No
4675,CNTID_5675,Helen,Dishaw,Helen Dishaw,03-09-2004,Female,helen_dishaw@websterltd.com,016-084-2860,,,,,,14-09-2017,,,,,,,LOYID_5675,32.0,Yes
4676,CNTID_5676,Michelle,Limle,Michedle Limle,27-08-2002,Female,michelle_limle@mitchellduarte.com,433-104-4499x4688,,,,,,15-05-2018,,,,,,,LOYID_5676,123.0,Yes
4677,CNTID_5677,Laura,Soppe,Laura Soppe,05-07-2016,Female,laura_soppe@kingplc.com,606.187.3942,,,,,,12-04-2018,,,,,,,LOYID_5677,156.0,Yes
4678,CNTID_5678,Sarah,Shumway,Sarah Shunway,04-02-1982,Female,sarah_shumway@riverahuffmanandbrown.com,002.977.9541x18063,,,,,,17-03-2018,,,,,,,LOYID_5678,163.0,No
4679,CNTID_5679,Jennifer,Fahrni,Jennifer Fahrni,03-07-2009,Female,jennifer_fahrni@morrisbooth.com,675.440.4949,,,,,,15-05-2018,,,,,,,LOYID_5679,284.0,Yes
4680,CNTID_5680,Linda,Lafave,Linda Lafave,08-12-1971,Female,linda_lafave@ellisramirezandyoung.com,(571)956-8663,,,,,,14-01-2018,,,,,,,LOYID_5680,186.0,Yes
4681,CNTID_5681,Donna,Matrisciano,Donna Matrisciano,01-09-1983,Female,donna_matrisciano@woodsgroup.com,(848)168-3937,,,,,,30-01-2018,,,,,,,LOYID_5681,96.0,No
4682,CNTID_5682,Margaret,Routte,Routte Margaret,02-07-1997,Female,margaret_routte@garciamclaughlin.com,7721585262,,,,,,15-04-2017,,,,,,,LOYID_5682,165.0,No
4683,CNTID_5683,Laura,Macrum,Laura Macrum,06-05-2013,Female,laura_macrum@duncanholmesandmitchell.com,(488)592-0085x6439,,,,,,24-02-2018,,,,,,,LOYID_5683,228.0,No
4684,CNTID_5684,Margaret,Hyett,Margarut Hyett,11-01-2001,Female,margaret_hyett@millergalvan.com,001-646-716-1241x4827,,,,,,26-08-2017,,,,,,,LOYID_5684,243.0,Yes
4685,CNTID_5685,Patricia,Dunk,Dunk Patricia,25-12-1968,Female,patricia_dunk@thomasliu.com,(368)823-3219x18995,,,,,,18-10-2017,,,,,,,LOYID_5685,164.0,No
4686,CNTID_5686,Elizabeth,Stueckrath,Elizabeth Stueckrath,18-10-2000,Female,elizabeth_stueckrath@hudsonhenry.com,646.075.7469x43440,,,,,,10-05-2017,,,,,,,LOYID_5686,61.0,Yes
4687,CNTID_5687,Donna,Borreggine,Donna Borreggine,25-01-1977,Female,donna_borreggine@wilsonhoffman.com,9088357573,,,,,,15-07-2017,,,,,,,LOYID_5687,141.0,No
4688,CNTID_5688,Nancy,Pauldo,Nancy Pauldo,18-10-2018,Female,nancy_pauldo@hendrixbrown.com,(442)234-6938,,,,,,31-03-2017,,,,,,,LOYID_5688,154.0,No
4689,CNTID_5689,Susan,Lamanna,Susan Lamanna,16-09-2008,Female,susan_lamanna@davidsonevans.com,+1-682-702-1057x5305,,,,,,26-02-2017,,,,,,,LOYID_5689,38.0,Yes
4690,CNTID_5690,Elizabeth,Like,Elizabeth Like,15-12-1975,Female,elizabeth_like@olsonhawkins.com,-9923,,,,,,06-10-2017,,,,,,,LOYID_5690,176.0,No
4691,CNTID_5691,Margaret,Luevano,Margaret Luevano,27-03-1990,Female,margaret_luevano@ochoarodriguez.com,(773)703-2521x3743,,,,,,06-11-2018,,,,,,,LOYID_5691,173.0,Yes
4692,CNTID_5692,Elizabeth,Romenesko,Elizabeth Romenesko,13-03-2000,Female,elizabeth_romenesko@levysimmons.com,102-486-5407,,,,,,20-05-2017,,,,,,,LOYID_5692,270.0,Yes
4693,CNTID_5693,Ruth,Raciti,Ruth Raciti,27-10-2001,Female,ruth_raciti@martinezgroup.com,786-250-4319x282,,,,,,16-08-2017,,,,,,,LOYID_5693,66.0,No
4694,CNTID_5694,Linda,Flautt,Flautt Linda,15-01-1992,Female,linda_flautt@stephensonplc.com,001-616-199-4330x1016,,,,,,13-05-2018,,,,,,,LOYID_5694,151.0,Yes
4695,CNTID_5695,Karen,Panik,Karen Panik,13-08-1995,Female,karen_panik@bennettmurrayandmanning.com,712.366.4325,,,,,,09-06-2018,,,,,,,LOYID_5695,132.0,No
4696,CNTID_5696,Maria,Filip,Maria Filip,21-06-2012,Female,maria_filip@rodriguezandsons.com,251.179.9465,,,,,,13-12-2017,,,,,,,LOYID_5696,45.0,No
4697,CNTID_5697,Sandra,Sherr,Sherr Sandra,17-10-2017,Female,sandra_sherr@bryantwilliams.com,(976)858-7358x16809,,,,,,24-01-2017,,,,,,,LOYID_5697,182.0,No
4698,CNTID_5698,Barbara,Richmeier,Barbara Richmeier,15-04-1969,Female,barbara_richmeier@hardyjenkinsandmorris.com,+1-014-629-6918x012,,,,,,15-01-2017,,,,,,,LOYID_5698,102.0,Yes
4699,CNTID_5699,Donna,Hetcher,Donna Hetcher,29-07-2010,Female,donna_hetcher@wilsonltd.com,(383)970-1395x58681,,,,,,26-11-2018,,,,,,,LOYID_5699,250.0,Yes
4700,CNTID_5700,Linda,Ozolins,Linda Ozolins,19-09-1994,Female,linda_ozolins@brownllc.com,(842)008-3048,,,,,,13-08-2018,,,,,,,LOYID_5700,58.0,Yes
4701,CNTID_5701,Mary,Marana,Mary Marana,21-08-2014,Female,mary_marana@milleralvaradoandhurley.com,-4457,,,,,,25-02-2017,,,,,,,LOYID_5701,182.0,Yes
4702,CNTID_5702,Patricia,Orr,Patricia Orr,24-06-2017,Female,patricia_orr@thompsonfisher.com,397-665-9514,,,,,,27-04-2017,,,,,,,LOYID_5702,227.0,No
4703,CNTID_5703,Betty,Velega,Betty Velega,19-10-1973,Female,betty_velega@shawparkerandbecker.com,724-572-0506x97775,,,,,,02-01-2018,,,,,,,LOYID_5703,130.0,Yes
4704,CNTID_5704,Margaret,Tann,Margaret Tann,19-06-2016,Female,margaret_tann@petersonandsons.com,+1-354-714-0108x8017,,,,,,15-10-2017,,,,,,,LOYID_5704,76.0,No
4705,CNTID_5705,Nancy,Knauss,Nancy Knauss,02-06-1970,Female,nancy_knauss@kelleybrownandlambert.com,001-609-348-2721x59944,,,,,,31-07-2018,,,,,,,LOYID_5705,274.0,Yes
4706,CNTID_5706,Susan,Krieger,Susan Krieger,03-06-2010,Female,susan_krieger@flynnblackandcain.com,278.056.0424,,,,,,29-03-2017,,,,,,,LOYID_5706,132.0,Yes
4707,CNTID_5707,Linda,Eberhard,Linda Eberhard,10-05-1989,Female,linda_eberhard@weavergoodwin.com,001-101-184-5957x872,,,,,,30-10-2017,,,,,,,LOYID_5707,90.0,Yes
4708,CNTID_5708,Helen,Cheramie,Helen Cheramie,08-04-1999,Female,helen_cheramie@adkinsthomasandprice.com,373-473-2619,,,,,,30-11-2017,,,,,,,LOYID_5708,154.0,No
4709,CNTID_5709,Linda,Newby,Linda Newby,23-10-2009,Female,linda_newby@williamswashingtonandphillips.com,001-607-773-4988x135,,,,,,14-07-2018,,,,,,,LOYID_5709,193.0,No
4710,CNTID_5710,Carol,Boje,Carol Boje,07-07-1996,Female,carol_boje@dunninc.com,+1-160-344-1514x29898,,,,,,30-06-2018,,,,,,,LOYID_5710,10.0,Yes
4711,CNTID_5711,Sarah,Drees,Sarah Drees,23-04-1977,Female,sarah_drees@barryobrienandpalmer.com,(437)521-3695,,,,,,06-12-2018,,,,,,,LOYID_5711,272.0,Yes
4712,CNTID_5712,Ruth,Krishna,Ruth Krishna,20-05-2007,Female,ruth_krishna@cordovacarrollandgray.com,001-711-393-3708,,,,,,14-03-2017,,,,,,,LOYID_5712,19.0,Yes
4713,CNTID_5713,Margaret,Audrey,Margaret Audrey,11-12-1989,Female,margaret_audrey@mirandacobb.com,+1-737-623-0088x72318,,,,,,24-01-2018,,,,,,,LOYID_5713,91.0,No
4714,CNTID_5714,Mary,Mario,Mario Mary,18-03-1972,Female,mary_mario@bryantthompsonandjohnson.com,708-872-7996x36098,,,,,,10-07-2018,,,,,,,LOYID_5714,115.0,Yes
4715,CNTID_5715,Betty,Wehrle,Betty xehrle,20-07-1972,Female,betty_wehrle@garciabrownandduncan.com,001-353-458-4623x9030,,,,,,20-02-2017,,,,,,,LOYID_5715,98.0,No
4716,CNTID_5716,Susan,Sauredo,Susan Sauredo,29-11-1976,Female,susan_sauredo@suttonhaley.com,+1-279-197-6671x6133,,,,,,10-05-2018,,,,,,,LOYID_5716,139.0,No
